Mytilus (%),5,0,4,10,40,25,10,3,8,2,7,2,12,16,20,2,15,16,3,5,4,6,30,14,0,7,5,1,4,4,7,4,2,40,6,15
Nucella (#),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pagurus (#),100,5,0,22,0,0,0,0,0,4,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
Siphonaria (#),2,3,0,0,0,0,0,0,0,0,2,6,0,0,0,2,0,0,0,0,1,0,0,0,1,1,2,2,1,5,0,0,0,1,0,0
Onchidella (#),0,0,0,0,0,0,0,10,0,10,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lottiidae juv (#),12,6,30,7,25,25,12,30,75,35,90,5,125,25,30,10,35,10,82,92,61,97,132,45,77,54,80,15,9,9,30,20,14,28,40,61
Lottia pelta/borealis (#),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,7,7,11,1,9,3,3,5,5,1,2,1,3,0,2
L digit/strig (#),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,5,3,2,9,5,12,8,6,0
Nereidae (#),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Emplectonema (#),0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,4,1,2,1,2,1,0,2,1,1,1,3,1,2,2,1,0,0
Paranemertes (#),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amphiphorus (#),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Margarites (#),0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cucumaria (#),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leptasterias (#),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
