BARNACLES,70,45,35,25,35,12,30,8,25,50,60,65,15,15,30,40,65,10,85,15,70,70,50,92,25,20,65,5,12,80,25,30,85,15,40,50
MYTILUS,20,0.5,1.2,3,50,6,3,10,60,20,25,15,3,80,8,1,10,65,5,50,20,30,45,7,20,20,15,1,5,10,5,3,10,2,40,10
NUCELLA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BUCCINUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARNACLE SPAT,0,5,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PAGURUS,8,38,0,0,0,0,0,0,0,5,0,5,0,1,0,3,0,3,2,0,0,5,0,3,0,1,0,0,0,0,2,0,0,0,0,0
LEPTASTERIAS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0
SIPHONARIA,0,28,0,4,0,0,0,2,3,18,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
EMPLECTONEMA,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMPHIPORUS,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONCHIDELLA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARANEMERTES,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPIRORBIDAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATHARINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTHO ARTEMESIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
